src_ip,dst_ip,protocol,src_port,dst_port,timestamp,length,ttl,flags
89.247.69.145,133.105.87.46,TCP,53450,12762,1641013200.127881,40,246,2
153.1.154.10,203.78.135.85,UDP,59365,40029,1641013200.127919,132,54,
192.0.222.29,203.78.228.218,TCP,40891,443,1641013200.127962,40,249,2
131.140.177.29,172.49.130.111,TCP,5900,54189,1641013200.127978,40,55,17
8.129.145.64,163.45.42.102,TCP,443,63013,1641013200.127979,40,56,16
131.140.177.29,172.49.130.111,TCP,5900,54189,1641013200.127979,40,55,16
37.117.111.67,133.251.148.91,TCP,50266,23,1641013200.128002,44,241,2
103.175.20.124,133.251.75.16,TCP,59299,23,1641013200.128011,44,53,2
203.78.135.92,110.71.87.27,TCP,443,15284,1641013200.128021,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,15284,1641013200.12803,1440,62,16
89.247.66.196,163.45.70.120,TCP,40724,3643,1641013200.128039,40,246,2
101.35.241.78,203.78.174.63,TCP,51126,2376,1641013200.128042,40,243,2
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.128056,52,57,16
192.0.222.29,203.78.136.100,TCP,49910,443,1641013200.128123,40,248,2
218.47.193.239,202.101.172.162,TCP,60099,445,1641013200.128128,40,116,20
89.247.69.153,163.45.165.173,TCP,8080,10521,1641013200.128151,40,246,2
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.128202,430,57,24
157.206.251.237,54.158.58.184,TCP,64501,443,1641013200.128223,178,57,24
133.227.58.120,91.194.95.148,ICMP,,,1641013200.128257,56,248,
167.46.181.99,163.45.231.167,TCP,31475,25084,1641013200.128299,44,41,2
157.206.251.237,54.158.58.184,TCP,64501,443,1641013200.128325,151,57,24
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.128333,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.128334,1344,56,
192.0.222.29,203.78.205.183,TCP,59110,443,1641013200.128337,40,248,2
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.128343,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.128344,1344,56,
35.213.41.113,163.45.97.166,TCP,443,63535,1641013200.128391,98,45,24
128.157.237.45,163.45.196.23,UDP,7779,3702,1641013200.128452,77,244,
221.152.24.255,203.78.129.216,TCP,51104,443,1641013200.12855,145,55,24
185.167.249.223,133.105.60.60,TCP,38768,4000,1641013200.128573,40,244,2
203.78.129.205,126.15.117.154,UDP,40000,56747,1641013200.128579,259,63,
167.46.174.233,163.45.132.4,TCP,19057,38545,1641013200.128616,44,40,2
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.128658,52,57,16
89.247.69.180,203.78.175.42,TCP,53467,16143,1641013200.128665,40,246,2
203.78.129.216,221.152.24.255,TCP,443,51104,1641013200.128697,52,62,16
203.78.141.64,212.72.100.190,UDP,53,39459,1641013200.128731,123,59,
157.206.251.237,54.158.58.184,TCP,64501,443,1641013200.128732,1512,57,16
157.206.251.237,54.158.58.184,TCP,64501,443,1641013200.128749,1153,57,24
167.46.181.105,133.105.167.67,TCP,45032,12336,1641013200.128763,44,41,2
185.194.205.188,133.105.152.143,TCP,48456,5984,1641013200.128778,40,244,2
157.206.229.0,192.120.200.155,TCP,58678,443,1641013200.128779,52,54,16
89.247.69.146,203.78.141.6,TCP,8080,3105,1641013200.128801,40,246,4
133.243.150.175,220.130.193.213,UDP,44917,443,1641013200.128819,176,248,
157.206.163.249,54.223.235.2,TCP,64790,80,1641013200.12882,40,120,16
34.191.103.25,163.45.196.23,UDP,123,3702,1641013200.128849,31,243,
89.247.69.180,163.45.244.219,TCP,53467,16960,1641013200.128957,40,246,2
89.247.69.146,163.45.28.21,TCP,8080,50051,1641013200.12903,40,246,2
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.129066,52,57,16
89.247.66.56,133.105.17.134,TCP,53860,3359,1641013200.129089,40,246,2
203.78.137.8,128.12.70.14,OTHER,,,1641013200.129098,76,253,
159.94.176.246,203.78.233.113,TCP,53091,2382,1641013200.129108,40,245,2
203.78.137.8,204.51.46.66,OTHER,,,1641013200.129124,122,253,
133.243.200.239,87.246.121.208,TCP,25,50542,1641013200.129138,98,57,24
130.187.3.242,72.172.66.44,UDP,3283,6672,1641013200.129181,1034,58,
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.129265,52,57,16
185.138.73.88,133.251.171.141,TCP,41455,55555,1641013200.129292,40,247,2
157.206.196.212,52.59.33.227,TCP,41463,443,1641013200.129338,40,57,16
167.246.129.24,133.251.97.45,TCP,54748,49502,1641013200.129388,44,43,2
89.247.66.55,163.45.0.11,TCP,45116,3393,1641013200.129487,40,246,2
203.78.135.92,219.74.193.63,TCP,873,33250,1641013200.129567,1500,62,16
203.78.135.92,219.74.193.63,TCP,873,33250,1641013200.129586,1500,62,16
207.177.58.43,202.101.173.41,TCP,34734,7799,1641013200.129594,60,53,2
202.101.170.4,125.235.8.25,TCP,2323,45894,1641013200.12962,52,246,18
202.101.170.4,125.235.8.25,TCP,2323,45894,1641013200.129621,52,246,20
133.243.19.198,206.56.25.148,TCP,58724,10000,1641013200.129744,40,59,16
13.235.39.247,163.45.129.204,UDP,53,40148,1641013200.129755,66,120,
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.129798,168,57,24
167.46.181.123,202.250.244.61,TCP,38022,5500,1641013200.129812,44,41,2
203.78.135.92,219.74.193.63,TCP,873,33250,1641013200.129941,1500,62,16
203.78.135.92,219.74.193.63,TCP,873,33250,1641013200.129948,1500,62,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.129979,84,253,
198.56.151.101,202.250.226.235,TCP,35035,443,1641013200.130099,40,249,2
89.247.69.153,163.45.193.153,TCP,8080,36601,1641013200.130115,40,246,2
203.78.135.92,219.74.193.63,TCP,873,33250,1641013200.130148,1500,62,16
157.206.229.0,192.120.200.155,TCP,58678,443,1641013200.13016,52,54,16
203.78.135.92,219.74.193.63,TCP,873,33250,1641013200.130176,1500,62,16
167.46.174.237,133.105.68.124,TCP,59130,512,1641013200.130222,44,40,2
133.243.117.226,35.54.177.25,TCP,60074,443,1641013200.130384,40,121,16
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.130385,52,57,16
89.247.69.145,133.251.146.129,TCP,53450,18686,1641013200.130541,40,246,2
183.109.181.245,133.251.164.8,TCP,42856,23,1641013200.130571,40,56,2
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.130615,52,57,16
89.247.69.145,133.105.158.163,TCP,53450,6517,1641013200.130624,40,246,2
74.162.24.225,133.105.27.119,TCP,46153,23,1641013200.130642,44,50,2
89.247.69.145,133.251.156.21,TCP,53450,6517,1641013200.130798,40,246,2
162.113.225.97,133.105.249.198,TCP,46249,12245,1641013200.130905,44,40,2
89.247.66.56,133.251.106.143,TCP,53860,3362,1641013200.130971,40,246,2
202.250.216.227,108.148.253.149,ICMP,,,1641013200.131023,56,251,
89.247.69.191,163.45.191.17,TCP,53456,18872,1641013200.131039,40,246,2
34.191.103.25,163.45.120.66,UDP,123,3702,1641013200.13104,31,243,
66.24.116.221,163.45.108.111,UDP,53483,39184,1641013200.131197,148,54,
203.78.139.131,13.235.56.33,TCP,49301,80,1641013200.131207,40,125,16
192.0.222.29,203.78.234.39,TCP,33521,443,1641013200.131223,40,249,2
89.247.69.180,203.78.218.51,TCP,53467,23830,1641013200.131225,40,246,2
43.161.72.26,133.105.62.207,TCP,24655,8066,1641013200.131227,52,51,2
167.246.129.21,133.105.44.161,TCP,37035,587,1641013200.131251,44,43,2
203.78.141.127,159.141.209.163,ICMP,,,1641013200.131259,96,249,
141.226.52.207,163.45.181.0,TCP,43555,22,1641013200.131281,40,241,2
89.247.69.180,163.45.78.76,TCP,53467,19251,1641013200.131287,40,246,2
157.206.232.138,180.72.191.7,UDP,1333,53,1641013200.13138,81,57,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.131386,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.131387,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.131388,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.131391,1344,56,
193.252.81.169,203.78.135.30,TCP,48107,1080,1641013200.131396,40,242,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.131506,302,250,
89.247.69.153,163.45.157.68,TCP,8080,50682,1641013200.131514,40,246,2
143.38.18.9,133.105.18.27,TCP,54415,8080,1641013200.131518,40,247,2
185.138.73.88,133.105.96.137,TCP,41455,23185,1641013200.131664,40,247,2
89.247.69.145,133.105.158.145,TCP,53450,6517,1641013200.131711,40,246,2
43.163.173.153,203.78.147.155,TCP,38097,1984,1641013200.131719,52,46,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.131763,167,250,
192.0.222.29,203.78.226.105,TCP,48483,443,1641013200.131839,40,249,2
198.56.151.101,202.250.208.206,TCP,40913,443,1641013200.131908,40,248,2
89.247.69.191,163.45.191.186,TCP,53456,18872,1641013200.131947,40,246,2
133.227.58.122,88.28.213.32,ICMP,,,1641013200.131979,56,248,
205.187.142.71,202.101.173.211,TCP,36376,22,1641013200.131986,40,57,17
118.89.179.14,202.101.173.214,TCP,54824,1433,1641013200.132002,41,116,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.132007,84,253,
45.112.52.199,133.251.183.251,TCP,46280,9014,1641013200.132068,40,246,2
89.247.69.145,133.105.3.152,TCP,53450,32234,1641013200.1322,40,246,2
110.71.87.27,203.78.135.92,TCP,14446,443,1641013200.132213,40,118,16
110.71.87.27,203.78.135.92,TCP,14446,443,1641013200.13222,40,118,16
20.86.65.100,163.45.12.144,TCP,443,62938,1641013200.132242,40,113,17
89.247.69.180,163.45.4.199,TCP,53467,26189,1641013200.132292,40,246,2
110.71.87.27,203.78.135.92,TCP,14446,443,1641013200.132343,40,118,16
128.157.237.45,163.45.196.23,UDP,7779,3702,1641013200.132452,77,244,
203.78.143.78,46.123.200.77,ICMP,,,1641013200.132499,44,11,
157.206.247.11,208.56.129.240,TCP,4191,514,1641013200.13267,1500,58,16
136.108.41.209,202.250.248.239,TCP,40529,2323,1641013200.132672,40,53,2
157.206.247.11,208.56.129.240,TCP,4191,514,1641013200.132676,1500,58,16
157.206.247.11,208.56.129.240,TCP,4191,514,1641013200.132711,1500,58,16
110.71.87.27,203.78.135.92,TCP,14446,443,1641013200.132757,40,118,16
162.113.225.180,133.105.111.6,TCP,24874,22927,1641013200.132837,44,40,2
189.8.155.6,203.78.141.64,UDP,28505,53,1641013200.132852,67,58,
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.132982,253,58,
89.247.69.180,203.78.135.97,TCP,53467,30802,1641013200.132983,40,246,2
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.132983,242,58,
157.206.251.244,38.89.4.56,TCP,64308,80,1641013200.133021,40,57,16
110.71.87.27,203.78.135.92,TCP,14446,443,1641013200.133088,40,118,16
185.138.73.88,163.45.22.254,TCP,41455,26809,1641013200.133094,40,247,2
89.247.69.153,163.45.150.230,TCP,8080,43393,1641013200.133099,40,246,2
89.247.69.153,163.45.39.28,TCP,8080,30821,1641013200.133174,40,246,2
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.133179,52,57,16
157.206.109.47,74.200.14.123,TCP,52050,8080,1641013200.13322,681,120,24
157.206.229.0,192.120.200.155,TCP,58678,443,1641013200.133223,52,54,16
162.113.225.105,133.105.57.57,TCP,33856,9242,1641013200.133299,44,40,2
45.242.128.124,202.250.195.21,TCP,60000,22191,1641013200.133523,44,245,2
133.227.58.120,207.139.47.71,ICMP,,,1641013200.13354,56,248,
112.101.170.120,163.45.22.149,TCP,52033,1433,1641013200.133542,52,111,2
89.247.69.145,133.105.158.218,TCP,53450,6517,1641013200.133573,40,246,2
202.250.230.254,139.76.57.47,ICMP,,,1641013200.133583,56,253,
193.96.13.79,133.105.18.141,TCP,34560,6780,1641013200.133627,44,244,2
198.56.151.101,202.250.211.180,TCP,55096,443,1641013200.133657,40,249,2
128.157.237.45,163.45.196.23,UDP,7779,3702,1641013200.133693,77,244,
192.0.222.29,203.78.141.218,TCP,42701,443,1641013200.133742,40,248,2
82.230.142.131,203.78.192.11,TCP,58231,80,1641013200.133769,40,241,2
157.206.125.63,198.194.52.245,UDP,53,8106,1641013200.133769,194,57,
117.151.245.74,203.78.132.222,TCP,28619,22,1641013200.133874,52,53,17
133.243.173.172,114.246.83.155,ICMP,,,1641013200.133901,84,121,
117.151.245.74,203.78.132.222,TCP,51615,22,1641013200.133934,60,53,2
163.45.20.144,52.33.240.37,TCP,52507,443,1641013200.133941,95,122,24
183.124.50.208,203.78.141.135,UDP,7777,10001,1641013200.134011,32,114,
45.108.164.222,163.45.224.76,TCP,58264,5555,1641013200.134183,40,242,2
45.168.179.18,202.101.172.163,TCP,11054,443,1641013200.134335,40,58,17
45.168.179.18,202.101.172.163,TCP,11738,443,1641013200.134337,60,58,2
183.14.64.10,163.45.105.230,TCP,50594,1080,1641013200.134358,40,242,2
157.206.229.0,192.120.200.155,TCP,58678,443,1641013200.134387,52,54,16
203.78.132.222,117.151.245.74,TCP,22,28619,1641013200.134405,64,60,16
209.148.219.159,133.251.154.45,TCP,50331,8118,1641013200.134409,44,246,2
203.78.132.222,117.151.245.74,TCP,22,51615,1641013200.134425,60,60,18
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.134426,52,57,16
167.246.129.44,202.101.170.64,TCP,53638,9050,1641013200.134448,283,57,24
110.71.87.27,203.78.135.92,TCP,15261,443,1641013200.134505,40,118,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.134551,1440,62,16
203.78.141.64,189.8.155.6,UDP,53,28505,1641013200.134573,127,59,
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.134584,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.134588,1440,62,16
162.113.225.103,133.251.128.99,TCP,12300,10052,1641013200.134588,44,40,2
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.134613,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.134617,1440,62,16
89.247.69.191,163.45.242.195,TCP,53456,33441,1641013200.134627,40,246,2
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.134633,1440,62,16
126.15.117.154,203.78.129.205,UDP,56747,40000,1641013200.134635,222,55,
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.13465,2840,62,16
167.46.174.225,133.105.193.173,TCP,36519,16786,1641013200.13469,44,40,2
45.191.194.243,133.251.156.87,TCP,54705,53,1641013200.134692,44,54,2
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.134703,52,57,16
119.126.125.12,203.78.135.92,TCP,57922,80,1641013200.134727,40,56,16
119.126.125.12,203.78.135.92,TCP,57922,80,1641013200.134732,40,56,16
207.139.47.71,133.105.242.54,TCP,52643,8001,1641013200.134732,40,244,2
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.134741,52,57,16
119.126.125.12,203.78.135.92,TCP,57922,80,1641013200.134768,40,56,16
117.151.245.74,203.78.132.222,TCP,28619,22,1641013200.134807,104,53,24
89.247.69.149,203.78.212.91,TCP,53470,13037,1641013200.134882,40,246,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.134889,128,250,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.134896,108,253,
89.247.69.149,203.78.148.5,TCP,53470,20453,1641013200.134908,40,246,2
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.134948,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.134949,1344,56,
192.0.222.29,203.78.238.233,TCP,45676,443,1641013200.13495,40,249,2
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.134955,1344,56,
110.71.87.27,203.78.135.92,TCP,15261,443,1641013200.135009,40,118,16
89.247.69.153,163.45.48.49,TCP,8080,8855,1641013200.13503,40,246,2
89.247.69.146,163.45.100.17,TCP,8080,49169,1641013200.135037,40,246,2
162.113.225.31,133.105.170.198,TCP,52367,591,1641013200.135039,44,40,2
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.135073,1344,56,
188.207.220.191,133.105.79.102,TCP,60356,23,1641013200.135073,40,48,2
110.71.87.27,203.78.135.92,TCP,15261,443,1641013200.135128,40,118,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.135146,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.135168,1440,62,16
89.247.66.138,133.105.229.38,TCP,8080,6329,1641013200.135202,40,246,2
110.71.87.27,203.78.135.92,TCP,15261,443,1641013200.135259,40,118,16
195.150.16.18,203.78.136.217,ICMP,,,1641013200.135283,84,49,
203.78.132.222,117.151.245.74,TCP,22,28619,1641013200.135301,52,60,16
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.135328,40,118,16
167.46.181.21,163.45.62.65,TCP,64213,11211,1641013200.135331,44,41,2
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.135434,1440,62,16
203.78.142.251,198.7.100.165,UDP,52776,8801,1641013200.135444,116,124,
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.135444,1440,62,16
175.9.15.63,163.45.112.216,TCP,64557,23,1641013200.135454,40,57,2
203.78.136.217,195.150.16.18,ICMP,,,1641013200.135508,84,253,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.135547,76,253,
133.227.58.120,167.46.181.111,ICMP,,,1641013200.135547,56,248,
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.135547,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.135555,1440,56,24
89.247.69.180,203.78.200.0,TCP,53467,23335,1641013200.13559,40,246,2
34.169.162.244,133.251.77.121,TCP,59078,8140,1641013200.135606,44,247,2
89.247.69.145,133.105.218.164,TCP,53450,5745,1641013200.135607,40,246,2
89.247.66.138,133.251.76.52,TCP,8080,12965,1641013200.135667,40,246,2
89.247.69.153,163.45.150.133,TCP,8080,43393,1641013200.135714,40,246,2
139.0.116.221,202.101.172.202,TCP,64913,445,1641013200.135823,128,116,24
133.227.58.120,167.46.173.236,ICMP,,,1641013200.135824,56,248,
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.135866,52,57,16
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.135867,52,57,16
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.135983,52,57,16
89.247.69.145,133.105.115.171,TCP,53450,2895,1641013200.136001,40,246,2
193.96.13.114,202.250.217.49,TCP,52015,22134,1641013200.136086,44,243,2
167.246.129.123,202.250.229.74,TCP,51691,3410,1641013200.136166,44,43,2
141.226.52.146,163.45.152.252,TCP,54856,111,1641013200.136221,40,241,2
133.227.159.223,192.125.24.147,TCP,22,46912,1641013200.136223,52,57,16
133.243.44.217,54.223.239.59,TCP,60682,80,1641013200.136225,352,120,24
219.74.193.63,203.78.135.92,TCP,33250,873,1641013200.136233,52,49,16
204.51.46.66,203.78.137.8,OTHER,,,1641013200.136237,168,250,
203.78.132.222,117.151.245.74,TCP,22,28619,1641013200.136301,52,60,17
203.78.137.8,204.51.46.66,OTHER,,,1641013200.136421,101,253,
167.31.168.114,163.45.39.231,TCP,50974,22,1641013200.136426,40,244,2
66.24.116.221,163.45.108.94,UDP,37719,50204,1641013200.136443,92,54,
180.187.124.6,163.45.229.161,TCP,58974,25463,1641013200.136457,40,244,2
131.140.240.3,172.49.130.156,TCP,5900,63777,1641013200.136546,40,56,16
94.232.18.20,163.45.137.214,TCP,45043,31406,1641013200.136565,40,245,2
162.113.225.121,163.45.83.201,TCP,9768,9129,1641013200.136575,44,40,2
180.187.124.74,133.105.143.20,TCP,19568,25463,1641013200.136581,40,244,2
185.167.248.110,203.78.194.8,TCP,42656,5632,1641013200.13661,40,244,2
69.197.182.213,163.45.74.90,TCP,52342,443,1641013200.13663,52,115,194
131.140.240.3,172.49.130.156,TCP,5900,63777,1641013200.136663,52,56,24
167.46.181.53,202.101.173.12,TCP,45398,445,1641013200.136664,40,55,16
203.78.141.135,183.124.50.208,UDP,10001,7777,1641013200.136703,149,59,
206.204.252.190,203.78.137.8,OTHER,,,1641013200.136729,76,246,
139.93.190.140,133.105.222.196,TCP,45967,102,1641013200.136767,40,251,2
203.78.135.92,110.71.87.27,TCP,443,15261,1641013200.136777,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,15261,1641013200.136784,1440,62,16
202.244.71.52,52.109.235.236,TCP,42786,443,1641013200.136802,40,121,16
203.78.135.92,110.71.87.27,TCP,443,15261,1641013200.13682,2840,62,16
203.78.135.85,80.205.247.209,UDP,40037,46424,1641013200.136823,131,126,
142.189.247.126,133.105.22.15,TCP,41626,922,1641013200.136832,40,245,2
167.46.173.235,203.78.130.252,TCP,21179,33198,1641013200.136863,44,39,2
133.243.98.221,212.70.169.53,TCP,25,16222,1641013200.136863,106,58,24
192.207.220.151,118.78.48.249,TCP,52489,80,1641013200.136871,40,57,16
89.247.69.140,133.105.175.37,TCP,40610,61004,1641013200.136876,40,246,2
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.136924,314,57,24
83.199.43.62,163.45.237.16,TCP,21400,23,1641013200.136928,44,50,2
66.24.116.221,163.45.108.94,UDP,55951,37637,1641013200.136952,92,54,
133.243.223.180,50.56.201.56,UDP,1026,9993,1641013200.136976,165,120,
106.224.180.93,203.78.162.228,ICMP,,,1641013200.136976,84,48,
133.243.223.180,50.56.201.56,UDP,31994,9993,1641013200.136978,165,120,
133.243.223.180,50.56.201.56,UDP,31993,9993,1641013200.136983,165,120,
133.243.223.180,103.60.224.130,UDP,1026,9993,1641013200.137028,165,120,
133.243.223.180,103.60.224.130,UDP,31994,9993,1641013200.13703,165,120,
133.243.223.180,103.60.224.130,UDP,31993,9993,1641013200.137031,165,120,
203.78.135.92,119.126.125.12,TCP,80,57922,1641013200.13707,1500,62,16
133.243.223.180,50.56.15.137,UDP,1026,9993,1641013200.137088,165,120,
203.78.135.92,119.126.125.12,TCP,80,57922,1641013200.137088,1500,62,16
89.247.69.153,163.45.152.249,TCP,8080,5138,1641013200.137092,40,246,2
133.243.223.180,50.56.15.137,UDP,31994,9993,1641013200.137103,165,120,
203.78.137.8,206.204.252.190,OTHER,,,1641013200.137104,76,253,
133.243.223.180,50.56.15.137,UDP,31993,9993,1641013200.137105,165,120,
133.243.223.180,195.74.110.110,UDP,31993,9993,1641013200.137143,165,120,
133.243.223.180,195.74.110.110,UDP,31994,9993,1641013200.137144,165,120,
133.243.223.180,195.74.110.110,UDP,1026,9993,1641013200.137145,165,120,
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.137182,52,57,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.137224,108,253,
204.51.46.66,203.78.137.8,OTHER,,,1641013200.137224,99,250,
